Training for 150000 steps ...
     79/150000: episode: 1, duration: 0.145s, episode steps:  79, steps per second: 544, episode reward: -69.568, mean reward: -0.881 [-100.000, 44.501], mean action: 1.215 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  71732/150000: episode: 685, duration: 0.999s, episode steps: 132, steps per second: 132, episode reward: -54.560, mean reward: -0.413 [-100.000, 26.286], mean action: 1.697 [0.000, 3.000],  loss: 14.891861, mse: 3486.360451, mean_q: 43.936471, mean_eps: 0.570007
  71835/150000: episode: 686, duration: 0.718s, episode steps: 103, steps per second: 143, episode reward: -67.519, mean reward: -0.656 [-100.000, 11.319], mean action: 1.621 [0.000, 3.000],  loss: 11.794020, mse: 3447.196905, mean_q: 42.408663, mean_eps: 0.569302
  71906/150000: episode: 687, duration: 0.555s, episode steps:  71, steps per second: 128, episode reward: -50.177, mean reward: -0.707 [-100.000,  9.481], mean action: 1.479 [0.000, 3.000],  loss: 10.220041, mse: 3432.676077, mean_q: 42.260963, mean_eps: 0.568780
  72007/150000: episode: 688, duration: 0.756s, episode steps: 101, steps per second: 134, episode reward: -175.731, mean reward: -1.740 [-100.000,  6.488], mean action: 1.653 [0.000, 3.000],  loss: 9.629773, mse: 3427.387915, mean_q: 42.425312, mean_eps: 0.568264
  72096/150000: episode: 689, duration: 0.620s, episode steps:  89, steps per second: 143, episode reward: -26.741, mean reward: -0.300 [-100.000, 16.903], mean action: 1.562 [0.000, 3.000],  loss: 9.566712, mse: 3501.673304, mean_q: 43.072727, mean_eps: 0.567694
  72211/150000: episode: 690, duration: 0.863s, episode steps: 115, steps per second: 133, episode reward: -6.260, mean reward: -0.054 [-100.000, 28.752], mean action: 1.400 [0.000, 3.000],  loss: 12.469149, mse: 3496.510080, mean_q: 42.790444, mean_eps: 0.567082
  72332/150000: episode: 691, duration: 0.863s, episode steps: 121, steps per second: 140, episode reward: -123.282, mean reward: -1.019 [-100.000,  6.498], mean action: 1.744 [0.000, 3.000],  loss: 8.088923, mse: 3515.321527, mean_q: 43.958745, mean_eps: 0.566374
  72435/150000: episode: 692, duration: 0.721s, episode steps: 103, steps per second: 143, episode reward: -46.756, mean reward: -0.454 [-100.000, 14.633], mean action: 1.602 [0.000, 3.000],  loss: 13.170832, mse: 3516.422619, mean_q: 43.498702, mean_eps: 0.565702
  72520/150000: episode: 693, duration: 0.650s, episode steps:  85, steps per second: 131, episode reward: -9.795, mean reward: -0.115 [-100.000, 12.155], mean action: 1.600 [0.000, 3.000],  loss: 7.753501, mse: 3550.568098, mean_q: 42.232280, mean_eps: 0.565138
  72622/150000: episode: 694, duration: 0.733s, episode steps: 102, steps per second: 139, episode reward: -49.673, mean reward: -0.487 [-100.000, 15.881], mean action: 1.539 [0.000, 3.000],  loss: 15.197309, mse: 3512.986520, mean_q: 43.108476, mean_eps: 0.564577
  72717/150000: episode: 695, duration: 0.675s, episode steps:  95, steps per second: 141, episode reward: -71.921, mean reward: -0.757 [-100.000, 10.445], mean action: 1.747 [0.000, 3.000],  loss: 12.129762, mse: 3460.255687, mean_q: 43.431723, mean_eps: 0.563986
  73717/150000: episode: 696, duration: 8.400s, episode steps: 1000, steps per second: 119, episode reward: 55.003, mean reward:  0.055 [-21.879, 25.467], mean action: 1.890 [0.000, 3.000],  loss: 11.443316, mse: 3524.838527, mean_q: 44.581183, mean_eps: 0.560701
  73793/150000: episode: 697, duration: 0.577s, episode steps:  76, steps per second: 132, episode reward: -41.239, mean reward: -0.543 [-100.000, 11.800], mean action: 1.526 [0.000, 3.000],  loss: 11.418888, mse: 3502.635829, mean_q: 44.865374, mean_eps: 0.557473
  73911/150000: episode: 698, duration: 0.870s, episode steps: 118, steps per second: 136, episode reward: 14.532, mean reward:  0.123 [-100.000, 15.518], mean action: 1.610 [0.000, 3.000],  loss: 11.552604, mse: 3565.157924, mean_q: 46.330660, mean_eps: 0.556891
  74029/150000: episode: 699, duration: 0.831s, episode steps: 118, steps per second: 142, episode reward: -55.181, mean reward: -0.468 [-100.000,  9.577], mean action: 1.746 [0.000, 3.000],  loss: 11.697696, mse: 3470.846092, mean_q: 44.320570, mean_eps: 0.556183
  74122/150000: episode: 700, duration: 0.688s, episode steps:  93, steps per second: 135, episode reward: -124.555, mean reward: -1.339 [-100.000,  8.899], mean action: 1.312 [0.000, 3.000],  loss: 10.588862, mse: 3582.185066, mean_q: 45.678385, mean_eps: 0.555550
  74249/150000: episode: 701, duration: 0.977s, episode steps: 127, steps per second: 130, episode reward: -70.590, mean reward: -0.556 [-100.000,  8.918], mean action: 1.764 [0.000, 3.000],  loss: 13.728482, mse: 3588.517717, mean_q: 44.656214, mean_eps: 0.554890
  74372/150000: episode: 702, duration: 0.911s, episode steps: 123, steps per second: 135, episode reward: -23.080, mean reward: -0.188 [-100.000, 11.035], mean action: 1.732 [0.000, 3.000],  loss: 10.076946, mse: 3533.750522, mean_q: 43.720609, mean_eps: 0.554140
  74509/150000: episode: 703, duration: 1.090s, episode steps: 137, steps per second: 126, episode reward: 22.606, mean reward:  0.165 [-100.000, 10.641], mean action: 1.730 [0.000, 3.000],  loss: 12.567151, mse: 3552.937614, mean_q: 45.215941, mean_eps: 0.553360
  74617/150000: episode: 704, duration: 0.787s, episode steps: 108, steps per second: 137, episode reward: -93.956, mean reward: -0.870 [-100.000,  6.337], mean action: 1.741 [0.000, 3.000],  loss: 9.386811, mse: 3523.124008, mean_q: 44.613461, mean_eps: 0.552625
  74716/150000: episode: 705, duration: 0.737s, episode steps:  99, steps per second: 134, episode reward: -20.210, mean reward: -0.204 [-100.000, 14.899], mean action: 1.828 [0.000, 3.000],  loss: 15.183598, mse: 3560.881520, mean_q: 44.582462, mean_eps: 0.552004
  74805/150000: episode: 706, duration: 0.635s, episode steps:  89, steps per second: 140, episode reward: -60.895, mean reward: -0.684 [-100.000,  9.764], mean action: 1.663 [0.000, 3.000],  loss: 10.990130, mse: 3525.705981, mean_q: 44.500477, mean_eps: 0.551440
  74913/150000: episode: 707, duration: 0.752s, episode steps: 108, steps per second: 144, episode reward: -2.298, mean reward: -0.021 [-100.000, 11.647], mean action: 1.630 [0.000, 3.000],  loss: 8.736805, mse: 3571.804088, mean_q: 45.515015, mean_eps: 0.550849
  75044/150000: episode: 708, duration: 0.964s, episode steps: 131, steps per second: 136, episode reward: 17.253, mean reward:  0.132 [-100.000, 28.632], mean action: 1.473 [0.000, 3.000],  loss: 17.225472, mse: 3601.297065, mean_q: 44.728863, mean_eps: 0.550132
  75143/150000: episode: 709, duration: 0.713s, episode steps:  99, steps per second: 139, episode reward: -36.360, mean reward: -0.367 [-100.000, 13.925], mean action: 1.657 [0.000, 3.000],  loss: 10.173211, mse: 3635.457961, mean_q: 45.082362, mean_eps: 0.549442
  75257/150000: episode: 710, duration: 0.805s, episode steps: 114, steps per second: 142, episode reward: -79.846, mean reward: -0.700 [-100.000, 17.717], mean action: 1.807 [0.000, 3.000],  loss: 11.400088, mse: 3546.886995, mean_q: 44.420043, mean_eps: 0.548803
  75673/150000: episode: 711, duration: 3.174s, episode steps: 416, steps per second: 131, episode reward: -202.814, mean reward: -0.488 [-100.000,  6.966], mean action: 1.647 [0.000, 3.000],  loss: 12.293672, mse: 3625.980293, mean_q: 45.926457, mean_eps: 0.547213
  75789/150000: episode: 712, duration: 0.815s, episode steps: 116, steps per second: 142, episode reward: -21.362, mean reward: -0.184 [-100.000, 21.202], mean action: 1.569 [0.000, 3.000],  loss: 11.716315, mse: 3613.917352, mean_q: 45.863504, mean_eps: 0.545617
  75884/150000: episode: 713, duration: 0.718s, episode steps:  95, steps per second: 132, episode reward: -67.402, mean reward: -0.709 [-100.000, 21.208], mean action: 1.526 [0.000, 3.000],  loss: 7.985608, mse: 3604.635580, mean_q: 45.455088, mean_eps: 0.544984
  75976/150000: episode: 714, duration: 0.672s, episode steps:  92, steps per second: 137, episode reward: -69.681, mean reward: -0.757 [-100.000,  8.961], mean action: 1.848 [0.000, 3.000],  loss: 14.074417, mse: 3559.911236, mean_q: 44.871250, mean_eps: 0.544423
  76090/150000: episode: 715, duration: 0.798s, episode steps: 114, steps per second: 143, episode reward: -42.716, mean reward: -0.375 [-100.000, 14.617], mean action: 1.667 [0.000, 3.000],  loss: 10.530875, mse: 3654.567965, mean_q: 46.743269, mean_eps: 0.543805
  76204/150000: episode: 716, duration: 0.852s, episode steps: 114, steps per second: 134, episode reward: -114.526, mean reward: -1.005 [-100.000,  5.948], mean action: 1.561 [0.000, 3.000],  loss: 10.988231, mse: 3728.692301, mean_q: 47.124574, mean_eps: 0.543121
  76311/150000: episode: 717, duration: 0.768s, episode steps: 107, steps per second: 139, episode reward: -89.347, mean reward: -0.835 [-100.000, 12.508], mean action: 1.701 [0.000, 3.000],  loss: 8.717684, mse: 3661.816037, mean_q: 46.001408, mean_eps: 0.542458
  76462/150000: episode: 718, duration: 1.094s, episode steps: 151, steps per second: 138, episode reward: -85.475, mean reward: -0.566 [-100.000, 19.556], mean action: 1.834 [0.000, 3.000],  loss: 8.312147, mse: 3717.157404, mean_q: 46.658763, mean_eps: 0.541684
  76590/150000: episode: 719, duration: 0.914s, episode steps: 128, steps per second: 140, episode reward: -171.679, mean reward: -1.341 [-100.000, 37.893], mean action: 1.578 [0.000, 3.000],  loss: 9.605751, mse: 3686.283655, mean_q: 46.780211, mean_eps: 0.540847
  76687/150000: episode: 720, duration: 0.688s, episode steps:  97, steps per second: 141, episode reward: -59.799, mean reward: -0.616 [-100.000,  6.076], mean action: 1.814 [0.000, 3.000],  loss: 11.991923, mse: 3753.785705, mean_q: 48.221581, mean_eps: 0.540172
  76861/150000: episode: 721, duration: 1.285s, episode steps: 174, steps per second: 135, episode reward: -14.765, mean reward: -0.085 [-100.000, 20.311], mean action: 1.644 [0.000, 3.000],  loss: 11.092100, mse: 3700.065392, mean_q: 47.258354, mean_eps: 0.539359
  76948/150000: episode: 722, duration: 0.609s, episode steps:  87, steps per second: 143, episode reward: -67.957, mean reward: -0.781 [-100.000, 10.251], mean action: 1.644 [0.000, 3.000],  loss: 10.482994, mse: 3692.365857, mean_q: 46.801993, mean_eps: 0.538576
  77043/150000: episode: 723, duration: 0.706s, episode steps:  95, steps per second: 135, episode reward: -51.263, mean reward: -0.540 [-100.000, 13.520], mean action: 1.526 [0.000, 3.000],  loss: 14.199661, mse: 3749.862312, mean_q: 48.368606, mean_eps: 0.538030
  77152/150000: episode: 724, duration: 0.803s, episode steps: 109, steps per second: 136, episode reward: -53.163, mean reward: -0.488 [-100.000, 16.297], mean action: 1.761 [0.000, 3.000],  loss: 8.691205, mse: 3752.909887, mean_q: 47.834533, mean_eps: 0.537418
  77254/150000: episode: 725, duration: 0.716s, episode steps: 102, steps per second: 142, episode reward: -83.724, mean reward: -0.821 [-100.000, 19.064], mean action: 1.618 [0.000, 3.000],  loss: 13.107611, mse: 3734.898411, mean_q: 48.764867, mean_eps: 0.536785
  77367/150000: episode: 726, duration: 0.958s, episode steps: 113, steps per second: 118, episode reward: -0.268, mean reward: -0.002 [-100.000, 28.045], mean action: 1.531 [0.000, 3.000],  loss: 9.760707, mse: 3756.627951, mean_q: 48.922808, mean_eps: 0.536140
  77477/150000: episode: 727, duration: 0.775s, episode steps: 110, steps per second: 142, episode reward: -47.009, mean reward: -0.427 [-100.000, 74.407], mean action: 1.745 [0.000, 3.000],  loss: 11.644512, mse: 3738.889504, mean_q: 48.128936, mean_eps: 0.535471
  77565/150000: episode: 728, duration: 0.628s, episode steps:  88, steps per second: 140, episode reward: -83.434, mean reward: -0.948 [-100.000,  7.752], mean action: 1.784 [0.000, 3.000],  loss: 11.784476, mse: 3790.703527, mean_q: 48.113790, mean_eps: 0.534877
  77672/150000: episode: 729, duration: 0.811s, episode steps: 107, steps per second: 132, episode reward: -37.325, mean reward: -0.349 [-100.000, 10.811], mean action: 1.579 [0.000, 3.000],  loss: 9.199587, mse: 3790.217358, mean_q: 48.867352, mean_eps: 0.534292
  77768/150000: episode: 730, duration: 0.683s, episode steps:  96, steps per second: 141, episode reward: -48.276, mean reward: -0.503 [-100.000, 11.730], mean action: 1.677 [0.000, 3.000],  loss: 12.723424, mse: 3751.322342, mean_q: 47.755223, mean_eps: 0.533683
  77875/150000: episode: 731, duration: 0.763s, episode steps: 107, steps per second: 140, episode reward: -73.323, mean reward: -0.685 [-100.000, 23.409], mean action: 1.570 [0.000, 3.000],  loss: 12.537678, mse: 3751.117845, mean_q: 48.721627, mean_eps: 0.533074
  78240/150000: episode: 732, duration: 2.692s, episode steps: 365, steps per second: 136, episode reward: -254.864, mean reward: -0.698 [-100.000, 18.704], mean action: 1.578 [0.000, 3.000],  loss: 12.027933, mse: 3765.427515, mean_q: 48.196514, mean_eps: 0.531658
  78334/150000: episode: 733, duration: 0.690s, episode steps:  94, steps per second: 136, episode reward: 55.709, mean reward:  0.593 [-100.000, 23.530], mean action: 1.702 [0.000, 3.000],  loss: 16.490599, mse: 3703.531346, mean_q: 46.566470, mean_eps: 0.530281
  78449/150000: episode: 734, duration: 0.841s, episode steps: 115, steps per second: 137, episode reward: -7.289, mean reward: -0.063 [-100.000, 41.073], mean action: 1.670 [0.000, 3.000],  loss: 14.918107, mse: 3801.604518, mean_q: 48.803110, mean_eps: 0.529654
  78539/150000: episode: 735, duration: 0.704s, episode steps:  90, steps per second: 128, episode reward: 37.394, mean reward:  0.415 [-100.000, 20.578], mean action: 1.789 [0.000, 3.000],  loss: 9.124878, mse: 3834.901853, mean_q: 48.606779, mean_eps: 0.529039
  78660/150000: episode: 736, duration: 0.876s, episode steps: 121, steps per second: 138, episode reward:  1.204, mean reward:  0.010 [-100.000, 10.537], mean action: 1.620 [0.000, 3.000],  loss: 13.110288, mse: 3797.477523, mean_q: 48.214900, mean_eps: 0.528406
  78776/150000: episode: 737, duration: 0.815s, episode steps: 116, steps per second: 142, episode reward: -27.932, mean reward: -0.241 [-100.000, 16.331], mean action: 1.647 [0.000, 3.000],  loss: 10.754786, mse: 3751.099841, mean_q: 47.042165, mean_eps: 0.527695
  78853/150000: episode: 738, duration: 0.624s, episode steps:  77, steps per second: 123, episode reward: -87.254, mean reward: -1.133 [-100.000,  9.674], mean action: 1.468 [0.000, 3.000],  loss: 11.412310, mse: 3802.507223, mean_q: 47.889294, mean_eps: 0.527116
  79014/150000: episode: 739, duration: 1.367s, episode steps: 161, steps per second: 118, episode reward: -216.780, mean reward: -1.346 [-100.000, 55.389], mean action: 1.640 [0.000, 3.000],  loss: 10.134296, mse: 3736.277031, mean_q: 48.150789, mean_eps: 0.526402
  79139/150000: episode: 740, duration: 1.060s, episode steps: 125, steps per second: 118, episode reward: -28.775, mean reward: -0.230 [-100.000, 17.836], mean action: 1.576 [0.000, 3.000],  loss: 10.782814, mse: 3836.789449, mean_q: 47.977614, mean_eps: 0.525544
  79256/150000: episode: 741, duration: 0.877s, episode steps: 117, steps per second: 133, episode reward: -159.896, mean reward: -1.367 [-100.000, 31.183], mean action: 1.692 [0.000, 3.000],  loss: 8.902741, mse: 3849.020575, mean_q: 47.864889, mean_eps: 0.524818
  79337/150000: episode: 742, duration: 0.623s, episode steps:  81, steps per second: 130, episode reward: -10.765, mean reward: -0.133 [-100.000,  8.903], mean action: 1.556 [0.000, 3.000],  loss: 8.185516, mse: 3863.891433, mean_q: 48.363172, mean_eps: 0.524224
  79486/150000: episode: 743, duration: 1.100s, episode steps: 149, steps per second: 135, episode reward: 25.870, mean reward:  0.174 [-100.000, 21.623], mean action: 1.752 [0.000, 3.000],  loss: 12.936292, mse: 3806.061853, mean_q: 47.604089, mean_eps: 0.523534
  80486/150000: episode: 744, duration: 8.946s, episode steps: 1000, steps per second: 112, episode reward: 38.702, mean reward:  0.039 [-24.043, 24.846], mean action: 1.777 [0.000, 3.000],  loss: 9.883011, mse: 3816.436538, mean_q: 48.263137, mean_eps: 0.520087
  80595/150000: episode: 745, duration: 0.853s, episode steps: 109, steps per second: 128, episode reward: 48.822, mean reward:  0.448 [-100.000, 14.861], mean action: 1.761 [0.000, 3.000],  loss: 10.333509, mse: 3885.791408, mean_q: 49.279067, mean_eps: 0.516760
  80731/150000: episode: 746, duration: 1.159s, episode steps: 136, steps per second: 117, episode reward: 30.377, mean reward:  0.223 [-100.000, 16.867], mean action: 1.676 [0.000, 3.000],  loss: 11.455210, mse: 3824.421259, mean_q: 49.027900, mean_eps: 0.516025
  80824/150000: episode: 747, duration: 0.819s, episode steps:  93, steps per second: 114, episode reward: -7.376, mean reward: -0.079 [-100.000,  8.391], mean action: 1.699 [0.000, 3.000],  loss: 9.758151, mse: 3768.410621, mean_q: 48.075729, mean_eps: 0.515338
  80938/150000: episode: 748, duration: 0.905s, episode steps: 114, steps per second: 126, episode reward: -38.668, mean reward: -0.339 [-100.000, 14.522], mean action: 1.702 [0.000, 3.000],  loss: 13.095663, mse: 3773.013158, mean_q: 48.208386, mean_eps: 0.514717
  81025/150000: episode: 749, duration: 0.635s, episode steps:  87, steps per second: 137, episode reward: -34.774, mean reward: -0.400 [-100.000,  9.328], mean action: 1.782 [0.000, 3.000],  loss: 13.133383, mse: 3832.048564, mean_q: 48.940310, mean_eps: 0.514114
  81159/150000: episode: 750, duration: 0.981s, episode steps: 134, steps per second: 137, episode reward: -61.146, mean reward: -0.456 [-100.000,  6.714], mean action: 1.373 [0.000, 3.000],  loss: 13.173677, mse: 3835.847740, mean_q: 48.840956, mean_eps: 0.513451
  81269/150000: episode: 751, duration: 0.792s, episode steps: 110, steps per second: 139, episode reward:  7.532, mean reward:  0.068 [-100.000, 15.671], mean action: 1.600 [0.000, 3.000],  loss: 8.049208, mse: 3833.462027, mean_q: 49.661576, mean_eps: 0.512719
  81383/150000: episode: 752, duration: 0.882s, episode steps: 114, steps per second: 129, episode reward:  3.509, mean reward:  0.031 [-100.000, 28.634], mean action: 1.728 [0.000, 3.000],  loss: 11.915528, mse: 3815.222517, mean_q: 48.780660, mean_eps: 0.512047
  81482/150000: episode: 753, duration: 0.751s, episode steps:  99, steps per second: 132, episode reward: -51.048, mean reward: -0.516 [-100.000, 11.046], mean action: 1.667 [0.000, 3.000],  loss: 9.622360, mse: 3900.628541, mean_q: 49.934416, mean_eps: 0.511408
  81819/150000: episode: 754, duration: 2.784s, episode steps: 337, steps per second: 121, episode reward: -311.570, mean reward: -0.925 [-100.000, 10.931], mean action: 1.730 [0.000, 3.000],  loss: 12.334906, mse: 3782.727648, mean_q: 48.762900, mean_eps: 0.510100
  82805/150000: episode: 755, duration: 7.941s, episode steps: 986, steps per second: 124, episode reward: -298.544, mean reward: -0.303 [-100.000, 21.733], mean action: 1.391 [0.000, 3.000],  loss: 10.975929, mse: 3840.048582, mean_q: 48.695023, mean_eps: 0.506131
  82892/150000: episode: 756, duration: 0.619s, episode steps:  87, steps per second: 141, episode reward: -56.011, mean reward: -0.644 [-100.000,  9.094], mean action: 1.713 [0.000, 3.000],  loss: 10.130238, mse: 3838.736513, mean_q: 49.005863, mean_eps: 0.502912
  82993/150000: episode: 757, duration: 0.712s, episode steps: 101, steps per second: 142, episode reward: -28.410, mean reward: -0.281 [-100.000, 17.670], mean action: 1.693 [0.000, 3.000],  loss: 10.732311, mse: 3851.151901, mean_q: 49.619003, mean_eps: 0.502348
  83105/150000: episode: 758, duration: 0.833s, episode steps: 112, steps per second: 135, episode reward: -73.029, mean reward: -0.652 [-100.000,  7.950], mean action: 1.500 [0.000, 3.000],  loss: 14.802748, mse: 3877.556157, mean_q: 48.242952, mean_eps: 0.501709
  83252/150000: episode: 759, duration: 1.065s, episode steps: 147, steps per second: 138, episode reward: -9.946, mean reward: -0.068 [-100.000, 10.089], mean action: 1.612 [0.000, 3.000],  loss: 10.731015, mse: 3898.409329, mean_q: 49.747906, mean_eps: 0.500932
  83374/150000: episode: 760, duration: 0.921s, episode steps: 122, steps per second: 133, episode reward: -75.359, mean reward: -0.618 [-100.000, 15.176], mean action: 1.844 [0.000, 3.000],  loss: 8.765803, mse: 3863.750628, mean_q: 48.846485, mean_eps: 0.500125
  83480/150000: episode: 761, duration: 0.759s, episode steps: 106, steps per second: 140, episode reward: -41.981, mean reward: -0.396 [-100.000, 11.637], mean action: 1.745 [0.000, 3.000],  loss: 10.017651, mse: 3918.712743, mean_q: 48.755528, mean_eps: 0.499441
  83618/150000: episode: 762, duration: 0.965s, episode steps: 138, steps per second: 143, episode reward: -55.226, mean reward: -0.400 [-100.000, 10.862], mean action: 1.659 [0.000, 3.000],  loss: 11.945156, mse: 3943.063059, mean_q: 49.861881, mean_eps: 0.498709
  83739/150000: episode: 763, duration: 0.923s, episode steps: 121, steps per second: 131, episode reward: -35.547, mean reward: -0.294 [-100.000,  7.002], mean action: 1.777 [0.000, 3.000],  loss: 8.695269, mse: 3899.748446, mean_q: 49.303257, mean_eps: 0.497932
  83865/150000: episode: 764, duration: 0.890s, episode steps: 126, steps per second: 142, episode reward: 12.714, mean reward:  0.101 [-100.000, 17.562], mean action: 1.556 [0.000, 3.000],  loss: 11.314078, mse: 3955.519423, mean_q: 49.556403, mean_eps: 0.497191
  83971/150000: episode: 765, duration: 0.792s, episode steps: 106, steps per second: 134, episode reward: -46.026, mean reward: -0.434 [-100.000, 11.165], mean action: 1.774 [0.000, 3.000],  loss: 10.418739, mse: 3905.911997, mean_q: 49.166042, mean_eps: 0.496495
  84386/150000: episode: 766, duration: 3.095s, episode steps: 415, steps per second: 134, episode reward: -321.973, mean reward: -0.776 [-100.000, 19.199], mean action: 1.639 [0.000, 3.000],  loss: 9.996316, mse: 3939.923843, mean_q: 49.154577, mean_eps: 0.494932
  84540/150000: episode: 767, duration: 1.108s, episode steps: 154, steps per second: 139, episode reward: -118.581, mean reward: -0.770 [-100.000, 17.767], mean action: 1.532 [0.000, 3.000],  loss: 11.067581, mse: 3995.505788, mean_q: 50.511526, mean_eps: 0.493225
  84617/150000: episode: 768, duration: 0.565s, episode steps:  77, steps per second: 136, episode reward: -28.317, mean reward: -0.368 [-100.000, 16.764], mean action: 1.623 [0.000, 3.000],  loss: 14.196675, mse: 4061.246002, mean_q: 49.894108, mean_eps: 0.492532
  84755/150000: episode: 769, duration: 0.969s, episode steps: 138, steps per second: 142, episode reward: -4.277, mean reward: -0.031 [-100.000, 14.389], mean action: 1.674 [0.000, 3.000],  loss: 13.555988, mse: 3937.739320, mean_q: 48.944969, mean_eps: 0.491887
  84860/150000: episode: 770, duration: 0.775s, episode steps: 105, steps per second: 135, episode reward:  7.428, mean reward:  0.071 [-100.000, 15.267], mean action: 1.543 [0.000, 3.000],  loss: 9.500072, mse: 3892.873363, mean_q: 49.739495, mean_eps: 0.491158
  84946/150000: episode: 771, duration: 0.627s, episode steps:  86, steps per second: 137, episode reward: -45.761, mean reward: -0.532 [-100.000, 33.152], mean action: 1.849 [0.000, 3.000],  loss: 11.894049, mse: 3950.701376, mean_q: 49.916715, mean_eps: 0.490585
  85072/150000: episode: 772, duration: 0.893s, episode steps: 126, steps per second: 141, episode reward: -13.718, mean reward: -0.109 [-100.000,  8.012], mean action: 1.571 [0.000, 3.000],  loss: 11.232710, mse: 3996.754085, mean_q: 50.328812, mean_eps: 0.489949
  85346/150000: episode: 773, duration: 2.201s, episode steps: 274, steps per second: 124, episode reward: -237.123, mean reward: -0.865 [-100.000,  5.702], mean action: 1.752 [0.000, 3.000],  loss: 10.758262, mse: 3949.074362, mean_q: 50.193400, mean_eps: 0.488749
  85447/150000: episode: 774, duration: 0.888s, episode steps: 101, steps per second: 114, episode reward: -33.222, mean reward: -0.329 [-100.000, 20.910], mean action: 1.515 [0.000, 3.000],  loss: 12.181052, mse: 3934.215625, mean_q: 48.840874, mean_eps: 0.487624
  85827/150000: episode: 775, duration: 3.485s, episode steps: 380, steps per second: 109, episode reward: -370.477, mean reward: -0.975 [-100.000, 67.661], mean action: 1.603 [0.000, 3.000],  loss: 8.955407, mse: 3937.744200, mean_q: 50.283884, mean_eps: 0.486181
  86092/150000: episode: 776, duration: 2.105s, episode steps: 265, steps per second: 126, episode reward: -246.285, mean reward: -0.929 [-100.000,  5.381], mean action: 1.702 [0.000, 3.000],  loss: 11.671029, mse: 3962.283273, mean_q: 49.770555, mean_eps: 0.484246
  86213/150000: episode: 777, duration: 0.917s, episode steps: 121, steps per second: 132, episode reward: -9.382, mean reward: -0.078 [-100.000, 18.265], mean action: 1.554 [0.000, 3.000],  loss: 10.493824, mse: 3974.014477, mean_q: 49.744243, mean_eps: 0.483088
  86383/150000: episode: 778, duration: 1.204s, episode steps: 170, steps per second: 141, episode reward: -292.825, mean reward: -1.722 [-100.000, 50.644], mean action: 1.641 [0.000, 3.000],  loss: 13.818323, mse: 4018.199421, mean_q: 50.632212, mean_eps: 0.482215
  86492/150000: episode: 779, duration: 0.802s, episode steps: 109, steps per second: 136, episode reward: -71.926, mean reward: -0.660 [-100.000,  9.800], mean action: 1.587 [0.000, 3.000],  loss: 9.480479, mse: 3981.967702, mean_q: 49.738916, mean_eps: 0.481378
  87070/150000: episode: 780, duration: 4.424s, episode steps: 578, steps per second: 131, episode reward: -99.212, mean reward: -0.172 [-100.000, 24.194], mean action: 1.587 [0.000, 3.000],  loss: 11.711967, mse: 3993.458046, mean_q: 50.080927, mean_eps: 0.479317
  87280/150000: episode: 781, duration: 1.493s, episode steps: 210, steps per second: 141, episode reward: -235.899, mean reward: -1.123 [-100.000, 10.615], mean action: 1.610 [0.000, 3.000],  loss: 12.514453, mse: 4025.112534, mean_q: 50.594993, mean_eps: 0.476953
  87513/150000: episode: 782, duration: 1.761s, episode steps: 233, steps per second: 132, episode reward: -39.993, mean reward: -0.172 [-100.000,  8.882], mean action: 1.682 [0.000, 3.000],  loss: 10.201851, mse: 4028.150888, mean_q: 50.448696, mean_eps: 0.475624
  87768/150000: episode: 783, duration: 1.885s, episode steps: 255, steps per second: 135, episode reward: -302.520, mean reward: -1.186 [-100.000,  5.416], mean action: 1.722 [0.000, 3.000],  loss: 9.901098, mse: 3985.865543, mean_q: 50.693789, mean_eps: 0.474160
  87899/150000: episode: 784, duration: 0.948s, episode steps: 131, steps per second: 138, episode reward: -38.055, mean reward: -0.290 [-100.000, 15.742], mean action: 1.634 [0.000, 3.000],  loss: 10.066564, mse: 3930.993857, mean_q: 49.822598, mean_eps: 0.473002
  88017/150000: episode: 785, duration: 0.858s, episode steps: 118, steps per second: 137, episode reward: -43.031, mean reward: -0.365 [-100.000,  9.061], mean action: 1.576 [0.000, 3.000],  loss: 14.033632, mse: 3983.372542, mean_q: 50.553060, mean_eps: 0.472255
  88144/150000: episode: 786, duration: 0.900s, episode steps: 127, steps per second: 141, episode reward: -3.911, mean reward: -0.031 [-100.000,  7.714], mean action: 1.551 [0.000, 3.000],  loss: 11.209622, mse: 4040.896561, mean_q: 49.276624, mean_eps: 0.471520
  88240/150000: episode: 787, duration: 0.792s, episode steps:  96, steps per second: 121, episode reward: -53.174, mean reward: -0.554 [-100.000,  7.537], mean action: 1.729 [0.000, 3.000],  loss: 8.710788, mse: 3984.300631, mean_q: 50.241726, mean_eps: 0.470851
  88333/150000: episode: 788, duration: 0.735s, episode steps:  93, steps per second: 127, episode reward: -68.690, mean reward: -0.739 [-100.000, 11.480], mean action: 1.441 [0.000, 3.000],  loss: 10.862340, mse: 4084.168861, mean_q: 50.855407, mean_eps: 0.470284
  88425/150000: episode: 789, duration: 0.715s, episode steps:  92, steps per second: 129, episode reward: -5.172, mean reward: -0.056 [-100.000, 14.160], mean action: 1.609 [0.000, 3.000],  loss: 13.064202, mse: 4129.893539, mean_q: 51.661415, mean_eps: 0.469729
