Training for 150000 steps ...
     92/150000: episode: 1, duration: 0.205s, episode steps:  92, steps per second: 448, episode reward: -88.329, mean reward: -0.960 [-100.000, 12.252], mean action: 1.391 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  74801/150000: episode: 730, duration: 1.507s, episode steps: 176, steps per second: 117, episode reward: -114.065, mean reward: -0.648 [-100.000, 14.818], mean action: 1.739 [0.000, 3.000],  loss: 20.315005, mse: 12436.690463, mean_q: 101.718427, mean_eps: 0.551725
  74923/150000: episode: 731, duration: 1.033s, episode steps: 122, steps per second: 118, episode reward: -93.286, mean reward: -0.765 [-100.000, 10.147], mean action: 1.590 [0.000, 3.000],  loss: 22.424895, mse: 12359.655562, mean_q: 101.091839, mean_eps: 0.550831
  75130/150000: episode: 732, duration: 1.971s, episode steps: 207, steps per second: 105, episode reward: -147.981, mean reward: -0.715 [-100.000, 20.096], mean action: 1.671 [0.000, 3.000],  loss: 18.909514, mse: 12481.097269, mean_q: 101.316838, mean_eps: 0.549844
  75286/150000: episode: 733, duration: 1.401s, episode steps: 156, steps per second: 111, episode reward: 23.999, mean reward:  0.154 [-100.000, 17.010], mean action: 1.724 [0.000, 3.000],  loss: 25.132360, mse: 12604.168732, mean_q: 102.737922, mean_eps: 0.548755
  75422/150000: episode: 734, duration: 1.227s, episode steps: 136, steps per second: 111, episode reward: -30.763, mean reward: -0.226 [-100.000,  7.703], mean action: 1.765 [0.000, 3.000],  loss: 24.457821, mse: 12508.806016, mean_q: 102.476866, mean_eps: 0.547879
  75586/150000: episode: 735, duration: 1.389s, episode steps: 164, steps per second: 118, episode reward: -1.210, mean reward: -0.007 [-100.000, 19.662], mean action: 1.726 [0.000, 3.000],  loss: 22.973656, mse: 12443.901427, mean_q: 101.857165, mean_eps: 0.546979
  75683/150000: episode: 736, duration: 0.858s, episode steps:  97, steps per second: 113, episode reward: -175.240, mean reward: -1.807 [-100.000, 47.118], mean action: 1.577 [0.000, 3.000],  loss: 22.311533, mse: 12418.849136, mean_q: 101.832896, mean_eps: 0.546196
  75779/150000: episode: 737, duration: 0.777s, episode steps:  96, steps per second: 124, episode reward: -44.971, mean reward: -0.468 [-100.000, 12.555], mean action: 1.708 [0.000, 3.000],  loss: 24.188115, mse: 12506.226359, mean_q: 101.933563, mean_eps: 0.545617
  75920/150000: episode: 738, duration: 1.189s, episode steps: 141, steps per second: 119, episode reward: -13.525, mean reward: -0.096 [-100.000, 47.202], mean action: 1.574 [0.000, 3.000],  loss: 18.937671, mse: 12588.977110, mean_q: 103.354571, mean_eps: 0.544906
  76022/150000: episode: 739, duration: 0.844s, episode steps: 102, steps per second: 121, episode reward: -11.111, mean reward: -0.109 [-100.000, 16.291], mean action: 1.549 [0.000, 3.000],  loss: 28.078234, mse: 12538.560987, mean_q: 103.637695, mean_eps: 0.544177
  76194/150000: episode: 740, duration: 1.389s, episode steps: 172, steps per second: 124, episode reward: -11.152, mean reward: -0.065 [-100.000, 38.609], mean action: 1.651 [0.000, 3.000],  loss: 18.236861, mse: 12457.316327, mean_q: 102.449408, mean_eps: 0.543355
  76419/150000: episode: 741, duration: 1.882s, episode steps: 225, steps per second: 120, episode reward: -181.635, mean reward: -0.807 [-100.000, 32.146], mean action: 1.689 [0.000, 3.000],  loss: 19.356724, mse: 12414.029362, mean_q: 102.386434, mean_eps: 0.542164
  76499/150000: episode: 742, duration: 0.651s, episode steps:  80, steps per second: 123, episode reward: -34.004, mean reward: -0.425 [-100.000, 11.791], mean action: 1.512 [0.000, 3.000],  loss: 18.041914, mse: 12451.014978, mean_q: 102.557412, mean_eps: 0.541249
  76585/150000: episode: 743, duration: 0.717s, episode steps:  86, steps per second: 120, episode reward: -73.013, mean reward: -0.849 [-100.000, 14.836], mean action: 1.709 [0.000, 3.000],  loss: 17.841628, mse: 12241.838935, mean_q: 101.480189, mean_eps: 0.540751
  76729/150000: episode: 744, duration: 1.228s, episode steps: 144, steps per second: 117, episode reward: -206.467, mean reward: -1.434 [-100.000, 77.293], mean action: 1.597 [0.000, 3.000],  loss: 21.678944, mse: 12522.922099, mean_q: 102.541344, mean_eps: 0.540061
  76874/150000: episode: 745, duration: 1.341s, episode steps: 145, steps per second: 108, episode reward: -54.022, mean reward: -0.373 [-100.000,  7.520], mean action: 1.634 [0.000, 3.000],  loss: 18.251549, mse: 12135.838652, mean_q: 100.479305, mean_eps: 0.539194
  77004/150000: episode: 746, duration: 1.259s, episode steps: 130, steps per second: 103, episode reward: -178.852, mean reward: -1.376 [-100.000, 90.007], mean action: 1.608 [0.000, 3.000],  loss: 19.884318, mse: 12249.714814, mean_q: 101.543325, mean_eps: 0.538369
  77124/150000: episode: 747, duration: 1.025s, episode steps: 120, steps per second: 117, episode reward: -32.918, mean reward: -0.274 [-100.000, 14.298], mean action: 1.550 [0.000, 3.000],  loss: 27.875231, mse: 12310.654045, mean_q: 102.182942, mean_eps: 0.537619
  77247/150000: episode: 748, duration: 1.131s, episode steps: 123, steps per second: 109, episode reward: -24.013, mean reward: -0.195 [-100.000, 16.596], mean action: 1.715 [0.000, 3.000],  loss: 22.404959, mse: 12287.567740, mean_q: 101.696598, mean_eps: 0.536890
  77419/150000: episode: 749, duration: 1.449s, episode steps: 172, steps per second: 119, episode reward: -145.245, mean reward: -0.844 [-100.000, 12.449], mean action: 1.703 [0.000, 3.000],  loss: 22.016400, mse: 12273.688346, mean_q: 101.367153, mean_eps: 0.536005
  77546/150000: episode: 750, duration: 1.046s, episode steps: 127, steps per second: 121, episode reward: -63.603, mean reward: -0.501 [-100.000, 11.944], mean action: 1.661 [0.000, 3.000],  loss: 21.255249, mse: 12244.085668, mean_q: 101.117057, mean_eps: 0.535108
  77643/150000: episode: 751, duration: 0.772s, episode steps:  97, steps per second: 126, episode reward: -97.907, mean reward: -1.009 [-100.000,  8.003], mean action: 1.763 [0.000, 3.000],  loss: 25.741070, mse: 12414.428832, mean_q: 102.344291, mean_eps: 0.534436
  77732/150000: episode: 752, duration: 0.795s, episode steps:  89, steps per second: 112, episode reward: -16.980, mean reward: -0.191 [-100.000, 15.124], mean action: 1.798 [0.000, 3.000],  loss: 18.238268, mse: 12279.383987, mean_q: 101.619093, mean_eps: 0.533878
  77840/150000: episode: 753, duration: 0.874s, episode steps: 108, steps per second: 124, episode reward: -12.342, mean reward: -0.114 [-100.000, 11.267], mean action: 1.639 [0.000, 3.000],  loss: 18.707985, mse: 12389.310610, mean_q: 102.052491, mean_eps: 0.533287
  77963/150000: episode: 754, duration: 1.028s, episode steps: 123, steps per second: 120, episode reward: -4.694, mean reward: -0.038 [-100.000, 20.369], mean action: 1.650 [0.000, 3.000],  loss: 18.567923, mse: 12219.545462, mean_q: 101.323317, mean_eps: 0.532594
  78119/150000: episode: 755, duration: 1.258s, episode steps: 156, steps per second: 124, episode reward: -18.138, mean reward: -0.116 [-100.000, 11.011], mean action: 1.750 [0.000, 3.000],  loss: 16.590475, mse: 12428.220797, mean_q: 102.479187, mean_eps: 0.531757
  78259/150000: episode: 756, duration: 1.167s, episode steps: 140, steps per second: 120, episode reward: -165.713, mean reward: -1.184 [-100.000, 55.716], mean action: 1.479 [0.000, 3.000],  loss: 22.264727, mse: 12511.502009, mean_q: 103.419254, mean_eps: 0.530869
  78370/150000: episode: 757, duration: 0.901s, episode steps: 111, steps per second: 123, episode reward: -1.045, mean reward: -0.009 [-100.000, 13.553], mean action: 1.685 [0.000, 3.000],  loss: 17.684884, mse: 12461.408757, mean_q: 102.138512, mean_eps: 0.530116
  78475/150000: episode: 758, duration: 0.899s, episode steps: 105, steps per second: 117, episode reward: -37.368, mean reward: -0.356 [-100.000, 27.288], mean action: 1.619 [0.000, 3.000],  loss: 21.018103, mse: 12196.041685, mean_q: 101.277039, mean_eps: 0.529468
  79099/150000: episode: 759, duration: 5.576s, episode steps: 624, steps per second: 112, episode reward: -234.667, mean reward: -0.376 [-100.000, 20.602], mean action: 1.737 [0.000, 3.000],  loss: 20.898616, mse: 12275.202857, mean_q: 101.839970, mean_eps: 0.527281
  79207/150000: episode: 760, duration: 0.925s, episode steps: 108, steps per second: 117, episode reward: -76.518, mean reward: -0.708 [-100.000, 19.411], mean action: 1.741 [0.000, 3.000],  loss: 31.804580, mse: 12372.657697, mean_q: 101.798292, mean_eps: 0.525085
  79295/150000: episode: 761, duration: 0.731s, episode steps:  88, steps per second: 120, episode reward: -32.249, mean reward: -0.366 [-100.000, 12.751], mean action: 1.659 [0.000, 3.000],  loss: 24.707710, mse: 12310.061978, mean_q: 101.750837, mean_eps: 0.524497
  79401/150000: episode: 762, duration: 0.889s, episode steps: 106, steps per second: 119, episode reward: -60.834, mean reward: -0.574 [-100.000, 10.509], mean action: 1.726 [0.000, 3.000],  loss: 31.103557, mse: 12219.615050, mean_q: 101.698842, mean_eps: 0.523915
  79500/150000: episode: 763, duration: 0.850s, episode steps:  99, steps per second: 116, episode reward: -9.275, mean reward: -0.094 [-100.000, 14.654], mean action: 1.808 [0.000, 3.000],  loss: 25.866143, mse: 12165.518505, mean_q: 101.230309, mean_eps: 0.523300
  79570/150000: episode: 764, duration: 0.578s, episode steps:  70, steps per second: 121, episode reward: -47.111, mean reward: -0.673 [-100.000, 11.280], mean action: 1.757 [0.000, 3.000],  loss: 19.895633, mse: 12134.649400, mean_q: 101.264282, mean_eps: 0.522793
  79722/150000: episode: 765, duration: 1.232s, episode steps: 152, steps per second: 123, episode reward: -11.005, mean reward: -0.072 [-100.000, 11.506], mean action: 1.651 [0.000, 3.000],  loss: 26.661858, mse: 12143.549985, mean_q: 101.385990, mean_eps: 0.522127
  79862/150000: episode: 766, duration: 1.155s, episode steps: 140, steps per second: 121, episode reward: -163.080, mean reward: -1.165 [-100.000, 45.974], mean action: 1.593 [0.000, 3.000],  loss: 25.636858, mse: 12183.912228, mean_q: 100.544113, mean_eps: 0.521251
  79956/150000: episode: 767, duration: 0.861s, episode steps:  94, steps per second: 109, episode reward: -36.010, mean reward: -0.383 [-100.000, 13.642], mean action: 1.596 [0.000, 3.000],  loss: 21.376530, mse: 12050.704818, mean_q: 100.361059, mean_eps: 0.520549
  80099/150000: episode: 768, duration: 1.199s, episode steps: 143, steps per second: 119, episode reward: -151.414, mean reward: -1.059 [-100.000, 33.160], mean action: 1.741 [0.000, 3.000],  loss: 21.696486, mse: 12262.936544, mean_q: 102.301558, mean_eps: 0.519838
  80249/150000: episode: 769, duration: 1.253s, episode steps: 150, steps per second: 120, episode reward: -22.800, mean reward: -0.152 [-100.000,  8.087], mean action: 1.687 [0.000, 3.000],  loss: 26.938431, mse: 12196.842715, mean_q: 101.415909, mean_eps: 0.518959
  80388/150000: episode: 770, duration: 1.118s, episode steps: 139, steps per second: 124, episode reward: -48.706, mean reward: -0.350 [-100.000,  9.140], mean action: 1.734 [0.000, 3.000],  loss: 21.917246, mse: 11984.123433, mean_q: 100.080191, mean_eps: 0.518092
  80478/150000: episode: 771, duration: 0.749s, episode steps:  90, steps per second: 120, episode reward: -95.971, mean reward: -1.066 [-100.000,  7.589], mean action: 1.756 [0.000, 3.000],  loss: 37.829733, mse: 11968.575380, mean_q: 98.994159, mean_eps: 0.517405
  80763/150000: episode: 772, duration: 2.406s, episode steps: 285, steps per second: 118, episode reward: -143.830, mean reward: -0.505 [-100.000, 20.327], mean action: 1.512 [0.000, 3.000],  loss: 23.326988, mse: 12061.351902, mean_q: 100.440462, mean_eps: 0.516280
  80863/150000: episode: 773, duration: 0.814s, episode steps: 100, steps per second: 123, episode reward: -49.149, mean reward: -0.491 [-100.000, 10.914], mean action: 1.790 [0.000, 3.000],  loss: 37.760787, mse: 11942.577578, mean_q: 98.997408, mean_eps: 0.515125
  81024/150000: episode: 774, duration: 1.367s, episode steps: 161, steps per second: 118, episode reward: -25.714, mean reward: -0.160 [-100.000, 15.313], mean action: 1.776 [0.000, 3.000],  loss: 20.556207, mse: 12136.302601, mean_q: 101.275499, mean_eps: 0.514342
  81093/150000: episode: 775, duration: 0.583s, episode steps:  69, steps per second: 118, episode reward: -38.344, mean reward: -0.556 [-100.000, 12.300], mean action: 1.768 [0.000, 3.000],  loss: 21.085260, mse: 12452.108087, mean_q: 103.681437, mean_eps: 0.513652
  81215/150000: episode: 776, duration: 0.970s, episode steps: 122, steps per second: 126, episode reward: -39.488, mean reward: -0.324 [-100.000,  9.581], mean action: 1.525 [0.000, 3.000],  loss: 24.218460, mse: 12563.048188, mean_q: 103.142373, mean_eps: 0.513079
  81334/150000: episode: 777, duration: 1.008s, episode steps: 119, steps per second: 118, episode reward: -11.065, mean reward: -0.093 [-100.000, 18.473], mean action: 1.655 [0.000, 3.000],  loss: 20.377061, mse: 12404.036830, mean_q: 102.402831, mean_eps: 0.512356
  81506/150000: episode: 778, duration: 1.404s, episode steps: 172, steps per second: 122, episode reward: -94.920, mean reward: -0.552 [-100.000,  5.155], mean action: 1.785 [0.000, 3.000],  loss: 17.912260, mse: 12433.215820, mean_q: 102.908569, mean_eps: 0.511483
  81622/150000: episode: 779, duration: 0.969s, episode steps: 116, steps per second: 120, episode reward:  6.800, mean reward:  0.059 [-100.000, 17.819], mean action: 1.741 [0.000, 3.000],  loss: 22.556493, mse: 12407.748333, mean_q: 103.083066, mean_eps: 0.510619
  81788/150000: episode: 780, duration: 1.363s, episode steps: 166, steps per second: 122, episode reward: -13.220, mean reward: -0.080 [-100.000, 10.530], mean action: 1.657 [0.000, 3.000],  loss: 21.405435, mse: 12312.117288, mean_q: 102.192014, mean_eps: 0.509773
  81913/150000: episode: 781, duration: 1.070s, episode steps: 125, steps per second: 117, episode reward: -37.650, mean reward: -0.301 [-100.000, 11.081], mean action: 1.744 [0.000, 3.000],  loss: 28.525135, mse: 12167.590141, mean_q: 100.957258, mean_eps: 0.508900
  82028/150000: episode: 782, duration: 0.964s, episode steps: 115, steps per second: 119, episode reward: -62.218, mean reward: -0.541 [-100.000, 16.266], mean action: 1.757 [0.000, 3.000],  loss: 18.710121, mse: 12251.958025, mean_q: 100.722017, mean_eps: 0.508180
  82476/150000: episode: 783, duration: 3.778s, episode steps: 448, steps per second: 119, episode reward: -23.369, mean reward: -0.052 [-100.000, 47.250], mean action: 1.752 [0.000, 3.000],  loss: 21.160985, mse: 12470.808212, mean_q: 103.694090, mean_eps: 0.506491
  82615/150000: episode: 784, duration: 1.156s, episode steps: 139, steps per second: 120, episode reward: -30.105, mean reward: -0.217 [-100.000,  9.862], mean action: 1.755 [0.000, 3.000],  loss: 22.647943, mse: 12311.671636, mean_q: 101.332790, mean_eps: 0.504730
  82703/150000: episode: 785, duration: 0.689s, episode steps:  88, steps per second: 128, episode reward: -66.228, mean reward: -0.753 [-100.000,  9.128], mean action: 1.659 [0.000, 3.000],  loss: 23.304246, mse: 12069.213113, mean_q: 99.471430, mean_eps: 0.504049
  82823/150000: episode: 786, duration: 1.071s, episode steps: 120, steps per second: 112, episode reward: -74.400, mean reward: -0.620 [-100.000, 21.049], mean action: 1.692 [0.000, 3.000],  loss: 20.079189, mse: 12229.467554, mean_q: 101.689200, mean_eps: 0.503425
  82974/150000: episode: 787, duration: 1.335s, episode steps: 151, steps per second: 113, episode reward: -9.438, mean reward: -0.063 [-100.000, 19.803], mean action: 1.887 [0.000, 3.000],  loss: 25.286797, mse: 12388.906127, mean_q: 102.776404, mean_eps: 0.502612
  83077/150000: episode: 788, duration: 0.961s, episode steps: 103, steps per second: 107, episode reward: -56.204, mean reward: -0.546 [-100.000, 20.981], mean action: 1.631 [0.000, 3.000],  loss: 17.337507, mse: 12504.325063, mean_q: 103.156277, mean_eps: 0.501850
  83173/150000: episode: 789, duration: 0.842s, episode steps:  96, steps per second: 114, episode reward: -97.865, mean reward: -1.019 [-100.000, 16.544], mean action: 1.719 [0.000, 3.000],  loss: 18.566674, mse: 12431.748505, mean_q: 103.046084, mean_eps: 0.501253
  83311/150000: episode: 790, duration: 1.194s, episode steps: 138, steps per second: 116, episode reward: 23.564, mean reward:  0.171 [-100.000, 18.154], mean action: 1.565 [0.000, 3.000],  loss: 23.546208, mse: 12396.681117, mean_q: 102.787820, mean_eps: 0.500551
  83428/150000: episode: 791, duration: 0.965s, episode steps: 117, steps per second: 121, episode reward: -53.240, mean reward: -0.455 [-100.000,  8.428], mean action: 1.769 [0.000, 3.000],  loss: 22.686157, mse: 12490.791107, mean_q: 104.519077, mean_eps: 0.499786
  83558/150000: episode: 792, duration: 1.064s, episode steps: 130, steps per second: 122, episode reward: -20.147, mean reward: -0.155 [-100.000, 10.571], mean action: 1.654 [0.000, 3.000],  loss: 20.765335, mse: 12496.402794, mean_q: 102.962177, mean_eps: 0.499045
  83684/150000: episode: 793, duration: 1.079s, episode steps: 126, steps per second: 117, episode reward: -40.015, mean reward: -0.318 [-100.000, 11.173], mean action: 1.865 [0.000, 3.000],  loss: 20.012373, mse: 12557.243420, mean_q: 104.405364, mean_eps: 0.498277
  83781/150000: episode: 794, duration: 0.757s, episode steps:  97, steps per second: 128, episode reward: 17.365, mean reward:  0.179 [-100.000, 20.108], mean action: 1.732 [0.000, 3.000],  loss: 21.848215, mse: 12776.956105, mean_q: 106.050598, mean_eps: 0.497608
  83941/150000: episode: 795, duration: 1.308s, episode steps: 160, steps per second: 122, episode reward: -55.196, mean reward: -0.345 [-100.000, 20.653], mean action: 1.812 [0.000, 3.000],  loss: 21.180241, mse: 12332.797925, mean_q: 102.377704, mean_eps: 0.496837
  84072/150000: episode: 796, duration: 1.013s, episode steps: 131, steps per second: 129, episode reward: -54.835, mean reward: -0.419 [-100.000,  9.164], mean action: 1.504 [0.000, 3.000],  loss: 30.709392, mse: 12416.128616, mean_q: 102.639394, mean_eps: 0.495964
  84234/150000: episode: 797, duration: 1.310s, episode steps: 162, steps per second: 124, episode reward: 23.638, mean reward:  0.146 [-100.000, 23.222], mean action: 1.611 [0.000, 3.000],  loss: 23.095229, mse: 12499.653712, mean_q: 102.068545, mean_eps: 0.495085
  84331/150000: episode: 798, duration: 0.767s, episode steps:  97, steps per second: 126, episode reward: -60.141, mean reward: -0.620 [-100.000, 11.219], mean action: 1.732 [0.000, 3.000],  loss: 23.258966, mse: 12594.033364, mean_q: 103.635004, mean_eps: 0.494308
  84458/150000: episode: 799, duration: 1.037s, episode steps: 127, steps per second: 122, episode reward: 18.828, mean reward:  0.148 [-100.000, 12.969], mean action: 1.740 [0.000, 3.000],  loss: 22.141220, mse: 12342.710230, mean_q: 101.639646, mean_eps: 0.493636
  84573/150000: episode: 800, duration: 0.879s, episode steps: 115, steps per second: 131, episode reward: -19.900, mean reward: -0.173 [-100.000, 13.221], mean action: 1.661 [0.000, 3.000],  loss: 25.721225, mse: 12416.548200, mean_q: 102.039863, mean_eps: 0.492910
  85181/150000: episode: 801, duration: 5.728s, episode steps: 608, steps per second: 106, episode reward: -34.632, mean reward: -0.057 [-100.000, 64.375], mean action: 1.786 [0.000, 3.000],  loss: 20.809309, mse: 12546.760411, mean_q: 103.075650, mean_eps: 0.490741
  85353/150000: episode: 802, duration: 1.366s, episode steps: 172, steps per second: 126, episode reward: -20.724, mean reward: -0.120 [-100.000, 18.012], mean action: 1.616 [0.000, 3.000],  loss: 24.774463, mse: 12619.526072, mean_q: 103.726538, mean_eps: 0.488401
  85528/150000: episode: 803, duration: 1.358s, episode steps: 175, steps per second: 129, episode reward: 54.702, mean reward:  0.313 [-100.000, 17.365], mean action: 1.783 [0.000, 3.000],  loss: 21.416632, mse: 12520.099944, mean_q: 102.891146, mean_eps: 0.487360
  85640/150000: episode: 804, duration: 0.889s, episode steps: 112, steps per second: 126, episode reward: -5.278, mean reward: -0.047 [-100.000, 18.217], mean action: 1.714 [0.000, 3.000],  loss: 23.486457, mse: 12639.566616, mean_q: 103.317785, mean_eps: 0.486499
  85741/150000: episode: 805, duration: 0.850s, episode steps: 101, steps per second: 119, episode reward: -35.166, mean reward: -0.348 [-100.000,  6.402], mean action: 1.525 [0.000, 3.000],  loss: 20.456171, mse: 12828.082283, mean_q: 104.657257, mean_eps: 0.485860
  85880/150000: episode: 806, duration: 1.106s, episode steps: 139, steps per second: 126, episode reward: -86.678, mean reward: -0.624 [-100.000,  9.547], mean action: 1.784 [0.000, 3.000],  loss: 17.458500, mse: 12873.764164, mean_q: 105.326119, mean_eps: 0.485140
  86047/150000: episode: 807, duration: 1.349s, episode steps: 167, steps per second: 124, episode reward: -212.156, mean reward: -1.270 [-100.000, 39.066], mean action: 1.509 [0.000, 3.000],  loss: 18.059438, mse: 12772.969136, mean_q: 104.495052, mean_eps: 0.484222
  86210/150000: episode: 808, duration: 1.305s, episode steps: 163, steps per second: 125, episode reward: 31.219, mean reward:  0.192 [-100.000, 15.155], mean action: 1.779 [0.000, 3.000],  loss: 21.435345, mse: 12767.420755, mean_q: 104.726527, mean_eps: 0.483232
  86732/150000: episode: 809, duration: 4.390s, episode steps: 522, steps per second: 119, episode reward: -111.472, mean reward: -0.214 [-100.000, 16.160], mean action: 1.831 [0.000, 3.000],  loss: 23.105699, mse: 12808.972673, mean_q: 104.859197, mean_eps: 0.481177
  87251/150000: episode: 810, duration: 4.414s, episode steps: 519, steps per second: 118, episode reward: -359.188, mean reward: -0.692 [-100.000, 22.340], mean action: 1.707 [0.000, 3.000],  loss: 23.233705, mse: 12751.346546, mean_q: 104.301194, mean_eps: 0.478054
  87364/150000: episode: 811, duration: 0.878s, episode steps: 113, steps per second: 129, episode reward: -26.151, mean reward: -0.231 [-100.000, 20.321], mean action: 1.770 [0.000, 3.000],  loss: 24.574037, mse: 12513.444716, mean_q: 101.595361, mean_eps: 0.476158
  87456/150000: episode: 812, duration: 0.728s, episode steps:  92, steps per second: 126, episode reward: -35.279, mean reward: -0.383 [-100.000, 21.085], mean action: 1.685 [0.000, 3.000],  loss: 19.187208, mse: 12715.588390, mean_q: 102.994221, mean_eps: 0.475543
  87575/150000: episode: 813, duration: 1.005s, episode steps: 119, steps per second: 118, episode reward: 10.293, mean reward:  0.086 [-100.000, 15.022], mean action: 1.849 [0.000, 3.000],  loss: 23.908619, mse: 12721.673804, mean_q: 103.858127, mean_eps: 0.474910
  87699/150000: episode: 814, duration: 0.962s, episode steps: 124, steps per second: 129, episode reward:  6.671, mean reward:  0.054 [-100.000, 14.973], mean action: 1.669 [0.000, 3.000],  loss: 25.361404, mse: 12936.262089, mean_q: 104.662323, mean_eps: 0.474181
  87799/150000: episode: 815, duration: 0.824s, episode steps: 100, steps per second: 121, episode reward: -137.466, mean reward: -1.375 [-100.000,  8.197], mean action: 1.650 [0.000, 3.000],  loss: 22.234133, mse: 12801.058574, mean_q: 105.101255, mean_eps: 0.473509
  87898/150000: episode: 816, duration: 0.823s, episode steps:  99, steps per second: 120, episode reward: -74.147, mean reward: -0.749 [-100.000, 21.117], mean action: 1.879 [0.000, 3.000],  loss: 29.314739, mse: 12608.845486, mean_q: 102.681957, mean_eps: 0.472912
  88020/150000: episode: 817, duration: 0.990s, episode steps: 122, steps per second: 123, episode reward: -6.529, mean reward: -0.054 [-100.000, 20.086], mean action: 1.623 [0.000, 3.000],  loss: 21.332946, mse: 12786.650847, mean_q: 104.027448, mean_eps: 0.472249
  89020/150000: episode: 818, duration: 8.749s, episode steps: 1000, steps per second: 114, episode reward: 60.912, mean reward:  0.061 [-24.402, 23.298], mean action: 2.067 [0.000, 3.000],  loss: 23.289587, mse: 12733.540589, mean_q: 103.262068, mean_eps: 0.468883
  89404/150000: episode: 819, duration: 3.217s, episode steps: 384, steps per second: 119, episode reward: -156.719, mean reward: -0.408 [-100.000, 16.907], mean action: 1.557 [0.000, 3.000],  loss: 21.511358, mse: 12874.811826, mean_q: 103.679574, mean_eps: 0.464731
  89550/150000: episode: 820, duration: 1.176s, episode steps: 146, steps per second: 124, episode reward:  6.099, mean reward:  0.042 [-100.000, 26.929], mean action: 1.760 [0.000, 3.000],  loss: 30.668602, mse: 12888.501672, mean_q: 103.681698, mean_eps: 0.463141
  89677/150000: episode: 821, duration: 1.025s, episode steps: 127, steps per second: 124, episode reward: 20.536, mean reward:  0.162 [-100.000,  7.968], mean action: 1.748 [0.000, 3.000],  loss: 23.552849, mse: 12892.890840, mean_q: 104.671051, mean_eps: 0.462322
  89881/150000: episode: 822, duration: 1.643s, episode steps: 204, steps per second: 124, episode reward: -156.079, mean reward: -0.765 [-100.000, 37.668], mean action: 1.490 [0.000, 3.000],  loss: 22.577932, mse: 12662.210612, mean_q: 101.699723, mean_eps: 0.461329
  90133/150000: episode: 823, duration: 2.527s, episode steps: 252, steps per second: 100, episode reward: -108.244, mean reward: -0.430 [-100.000, 18.969], mean action: 1.583 [0.000, 3.000],  loss: 25.353408, mse: 12876.049468, mean_q: 103.910517, mean_eps: 0.459961
  90233/150000: episode: 824, duration: 0.977s, episode steps: 100, steps per second: 102, episode reward: 19.846, mean reward:  0.198 [-100.000, 14.863], mean action: 1.590 [0.000, 3.000],  loss: 26.037349, mse: 13110.825957, mean_q: 104.960775, mean_eps: 0.458905
  90567/150000: episode: 825, duration: 3.176s, episode steps: 334, steps per second: 105, episode reward: -366.820, mean reward: -1.098 [-100.000, 12.567], mean action: 1.734 [0.000, 3.000],  loss: 22.907776, mse: 13035.648072, mean_q: 104.630144, mean_eps: 0.457603
  90719/150000: episode: 826, duration: 1.609s, episode steps: 152, steps per second:  94, episode reward: 23.713, mean reward:  0.156 [-100.000, 13.437], mean action: 1.684 [0.000, 3.000],  loss: 28.938562, mse: 13085.949765, mean_q: 104.605181, mean_eps: 0.456145
  90848/150000: episode: 827, duration: 1.190s, episode steps: 129, steps per second: 108, episode reward: 27.493, mean reward:  0.213 [-100.000, 17.950], mean action: 1.651 [0.000, 3.000],  loss: 19.592233, mse: 13074.021711, mean_q: 105.107342, mean_eps: 0.455302
  90967/150000: episode: 828, duration: 1.157s, episode steps: 119, steps per second: 103, episode reward: -41.433, mean reward: -0.348 [-100.000, 10.151], mean action: 1.672 [0.000, 3.000],  loss: 22.771874, mse: 12940.601325, mean_q: 104.242369, mean_eps: 0.454558
  91083/150000: episode: 829, duration: 1.024s, episode steps: 116, steps per second: 113, episode reward:  1.115, mean reward:  0.010 [-100.000, 14.948], mean action: 1.552 [0.000, 3.000],  loss: 26.840602, mse: 12884.117928, mean_q: 103.821643, mean_eps: 0.453853
  91169/150000: episode: 830, duration: 0.774s, episode steps:  86, steps per second: 111, episode reward:  2.420, mean reward:  0.028 [-100.000, 20.560], mean action: 1.919 [0.000, 3.000],  loss: 24.156322, mse: 12670.990598, mean_q: 103.498957, mean_eps: 0.453247
  91309/150000: episode: 831, duration: 1.132s, episode steps: 140, steps per second: 124, episode reward: -197.925, mean reward: -1.414 [-100.000, 22.167], mean action: 1.650 [0.000, 3.000],  loss: 26.242366, mse: 12870.665067, mean_q: 103.847039, mean_eps: 0.452569
  91468/150000: episode: 832, duration: 1.279s, episode steps: 159, steps per second: 124, episode reward: -352.134, mean reward: -2.215 [-100.000, 15.535], mean action: 1.730 [0.000, 3.000],  loss: 29.617633, mse: 12607.016743, mean_q: 102.502253, mean_eps: 0.451672
  91597/150000: episode: 833, duration: 1.014s, episode steps: 129, steps per second: 127, episode reward: -442.209, mean reward: -3.428 [-100.000, 79.432], mean action: 1.628 [0.000, 3.000],  loss: 28.327223, mse: 12927.697356, mean_q: 104.640888, mean_eps: 0.450808
  91734/150000: episode: 834, duration: 1.121s, episode steps: 137, steps per second: 122, episode reward: -47.357, mean reward: -0.346 [-100.000, 15.122], mean action: 1.788 [0.000, 3.000],  loss: 23.391212, mse: 12838.883768, mean_q: 103.680477, mean_eps: 0.450010
