Training for 150000 steps ...
     57/150000: episode: 1, duration: 0.285s, episode steps:  57, steps per second: 200, episode reward: -90.955, mean reward: -1.596 [-100.000,  6.351], mean action: 1.421 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  65903/150000: episode: 671, duration: 1.131s, episode steps: 124, steps per second: 110, episode reward: -82.895, mean reward: -0.669 [-100.000, 16.467], mean action: 1.597 [0.000, 3.000],  loss: 9.628484, mse: 5265.685817, mean_q: 54.860737, mean_eps: 0.604957
  66006/150000: episode: 672, duration: 1.040s, episode steps: 103, steps per second:  99, episode reward:  8.431, mean reward:  0.082 [-100.000, 15.044], mean action: 1.592 [0.000, 3.000],  loss: 10.388134, mse: 5361.504413, mean_q: 55.956275, mean_eps: 0.604276
  66134/150000: episode: 673, duration: 2.204s, episode steps: 128, steps per second:  58, episode reward: -235.429, mean reward: -1.839 [-100.000, 17.584], mean action: 1.539 [0.000, 3.000],  loss: 7.747282, mse: 5560.135899, mean_q: 56.812705, mean_eps: 0.603583
  66290/150000: episode: 674, duration: 1.542s, episode steps: 156, steps per second: 101, episode reward: -3.476, mean reward: -0.022 [-100.000, 22.248], mean action: 1.718 [0.000, 3.000],  loss: 8.270070, mse: 5532.244648, mean_q: 56.454224, mean_eps: 0.602731
  66438/150000: episode: 675, duration: 1.492s, episode steps: 148, steps per second:  99, episode reward: -3.823, mean reward: -0.026 [-100.000, 17.199], mean action: 1.696 [0.000, 3.000],  loss: 7.859532, mse: 5515.495886, mean_q: 56.392420, mean_eps: 0.601819
  66508/150000: episode: 676, duration: 0.677s, episode steps:  70, steps per second: 103, episode reward: -59.132, mean reward: -0.845 [-100.000, 19.859], mean action: 1.643 [0.000, 3.000],  loss: 4.780483, mse: 5441.251416, mean_q: 55.060290, mean_eps: 0.601165
  66641/150000: episode: 677, duration: 1.478s, episode steps: 133, steps per second:  90, episode reward: -85.025, mean reward: -0.639 [-100.000, 11.440], mean action: 1.496 [0.000, 3.000],  loss: 6.471713, mse: 5496.764704, mean_q: 55.593567, mean_eps: 0.600556
  66721/150000: episode: 678, duration: 0.781s, episode steps:  80, steps per second: 102, episode reward: -39.215, mean reward: -0.490 [-100.000, 24.096], mean action: 1.688 [0.000, 3.000],  loss: 10.574567, mse: 5516.165524, mean_q: 56.452232, mean_eps: 0.599917
  66842/150000: episode: 679, duration: 1.298s, episode steps: 121, steps per second:  93, episode reward: -83.707, mean reward: -0.692 [-100.000, 11.882], mean action: 1.529 [0.000, 3.000],  loss: 8.669208, mse: 5563.319969, mean_q: 57.181732, mean_eps: 0.599314
  66973/150000: episode: 680, duration: 2.224s, episode steps: 131, steps per second:  59, episode reward: -39.426, mean reward: -0.301 [-100.000,  7.789], mean action: 1.489 [0.000, 3.000],  loss: 6.450647, mse: 5423.625503, mean_q: 55.573087, mean_eps: 0.598558
  67081/150000: episode: 681, duration: 1.490s, episode steps: 108, steps per second:  72, episode reward: -196.480, mean reward: -1.819 [-100.000,  9.176], mean action: 1.759 [0.000, 3.000],  loss: 5.998494, mse: 5651.070724, mean_q: 57.287682, mean_eps: 0.597841
  67168/150000: episode: 682, duration: 0.855s, episode steps:  87, steps per second: 102, episode reward: -76.066, mean reward: -0.874 [-100.000, 11.134], mean action: 1.782 [0.000, 3.000],  loss: 6.192442, mse: 5552.205575, mean_q: 55.501745, mean_eps: 0.597256
  67259/150000: episode: 683, duration: 0.837s, episode steps:  91, steps per second: 109, episode reward: -87.445, mean reward: -0.961 [-100.000, 19.397], mean action: 1.802 [0.000, 3.000],  loss: 4.999749, mse: 5603.520513, mean_q: 58.074784, mean_eps: 0.596722
  67371/150000: episode: 684, duration: 0.966s, episode steps: 112, steps per second: 116, episode reward: 27.188, mean reward:  0.243 [-100.000, 18.859], mean action: 1.571 [0.000, 3.000],  loss: 8.349887, mse: 5577.471361, mean_q: 56.654546, mean_eps: 0.596113
  67467/150000: episode: 685, duration: 0.889s, episode steps:  96, steps per second: 108, episode reward: -120.933, mean reward: -1.260 [-100.000, 11.414], mean action: 1.677 [0.000, 3.000],  loss: 8.143483, mse: 5619.722366, mean_q: 58.416914, mean_eps: 0.595489
  67542/150000: episode: 686, duration: 0.668s, episode steps:  75, steps per second: 112, episode reward: -42.181, mean reward: -0.562 [-100.000,  9.111], mean action: 1.587 [0.000, 3.000],  loss: 5.714883, mse: 5714.974079, mean_q: 58.330508, mean_eps: 0.594976
  67690/150000: episode: 687, duration: 1.215s, episode steps: 148, steps per second: 122, episode reward: -187.857, mean reward: -1.269 [-100.000, 36.351], mean action: 1.784 [0.000, 3.000],  loss: 10.990281, mse: 5538.216576, mean_q: 56.897236, mean_eps: 0.594307
  67783/150000: episode: 688, duration: 0.777s, episode steps:  93, steps per second: 120, episode reward: 51.349, mean reward:  0.552 [-100.000, 16.720], mean action: 1.742 [0.000, 3.000],  loss: 7.957209, mse: 5608.690057, mean_q: 58.821711, mean_eps: 0.593584
  67867/150000: episode: 689, duration: 0.676s, episode steps:  84, steps per second: 124, episode reward: -1.855, mean reward: -0.022 [-100.000, 13.213], mean action: 1.821 [0.000, 3.000],  loss: 4.851738, mse: 5752.937390, mean_q: 59.705250, mean_eps: 0.593053
  67995/150000: episode: 690, duration: 1.357s, episode steps: 128, steps per second:  94, episode reward:  4.306, mean reward:  0.034 [-100.000, 19.904], mean action: 1.781 [0.000, 3.000],  loss: 7.385616, mse: 5689.008999, mean_q: 57.821620, mean_eps: 0.592417
  68066/150000: episode: 691, duration: 0.764s, episode steps:  71, steps per second:  93, episode reward: -39.514, mean reward: -0.557 [-100.000,  8.301], mean action: 1.563 [0.000, 3.000],  loss: 7.418667, mse: 5863.853798, mean_q: 58.884465, mean_eps: 0.591820
  68150/150000: episode: 692, duration: 1.010s, episode steps:  84, steps per second:  83, episode reward: -14.770, mean reward: -0.176 [-100.000, 17.041], mean action: 1.738 [0.000, 3.000],  loss: 7.134561, mse: 5821.476388, mean_q: 57.756220, mean_eps: 0.591355
  68263/150000: episode: 693, duration: 1.246s, episode steps: 113, steps per second:  91, episode reward: -26.276, mean reward: -0.233 [-100.000, 18.562], mean action: 1.735 [0.000, 3.000],  loss: 7.855851, mse: 5888.955955, mean_q: 59.937136, mean_eps: 0.590764
  68352/150000: episode: 694, duration: 0.915s, episode steps:  89, steps per second:  97, episode reward: -68.196, mean reward: -0.766 [-100.000,  8.093], mean action: 1.787 [0.000, 3.000],  loss: 13.485018, mse: 5871.509253, mean_q: 60.010179, mean_eps: 0.590158
  68454/150000: episode: 695, duration: 1.235s, episode steps: 102, steps per second:  83, episode reward: -69.283, mean reward: -0.679 [-100.000, 12.659], mean action: 1.500 [0.000, 3.000],  loss: 8.546195, mse: 5909.619758, mean_q: 59.224625, mean_eps: 0.589585
  68561/150000: episode: 696, duration: 1.107s, episode steps: 107, steps per second:  97, episode reward: 26.063, mean reward:  0.244 [-100.000, 17.582], mean action: 1.748 [0.000, 3.000],  loss: 5.987416, mse: 5804.261915, mean_q: 58.727619, mean_eps: 0.588958
  68665/150000: episode: 697, duration: 1.058s, episode steps: 104, steps per second:  98, episode reward: -30.705, mean reward: -0.295 [-100.000,  9.389], mean action: 1.663 [0.000, 3.000],  loss: 5.599327, mse: 5941.636376, mean_q: 60.471824, mean_eps: 0.588325
  68780/150000: episode: 698, duration: 1.121s, episode steps: 115, steps per second: 103, episode reward: -62.109, mean reward: -0.540 [-100.000, 10.979], mean action: 1.843 [0.000, 3.000],  loss: 8.047020, mse: 5816.227259, mean_q: 58.228618, mean_eps: 0.587668
  68880/150000: episode: 699, duration: 1.064s, episode steps: 100, steps per second:  94, episode reward:  2.080, mean reward:  0.021 [-100.000, 17.985], mean action: 1.690 [0.000, 3.000],  loss: 7.345606, mse: 5849.026069, mean_q: 58.530906, mean_eps: 0.587023
  68982/150000: episode: 700, duration: 1.088s, episode steps: 102, steps per second:  94, episode reward: -116.468, mean reward: -1.142 [-100.000,  5.283], mean action: 1.775 [0.000, 3.000],  loss: 6.597174, mse: 5822.455145, mean_q: 58.800731, mean_eps: 0.586417
  69094/150000: episode: 701, duration: 1.149s, episode steps: 112, steps per second:  97, episode reward: -213.528, mean reward: -1.907 [-100.000, 58.554], mean action: 1.500 [0.000, 3.000],  loss: 7.233558, mse: 5923.267661, mean_q: 58.875121, mean_eps: 0.585775
  69206/150000: episode: 702, duration: 0.843s, episode steps: 112, steps per second: 133, episode reward: -123.787, mean reward: -1.105 [-100.000, 11.374], mean action: 1.750 [0.000, 3.000],  loss: 5.382781, mse: 6033.219238, mean_q: 60.594106, mean_eps: 0.585103
  69313/150000: episode: 703, duration: 0.851s, episode steps: 107, steps per second: 126, episode reward: -56.591, mean reward: -0.529 [-100.000, 23.161], mean action: 1.664 [0.000, 3.000],  loss: 7.667537, mse: 6041.392300, mean_q: 60.496087, mean_eps: 0.584446
  69425/150000: episode: 704, duration: 1.215s, episode steps: 112, steps per second:  92, episode reward: -145.704, mean reward: -1.301 [-100.000, 10.949], mean action: 1.536 [0.000, 3.000],  loss: 8.897965, mse: 5959.506659, mean_q: 59.827000, mean_eps: 0.583789
  69545/150000: episode: 705, duration: 1.315s, episode steps: 120, steps per second:  91, episode reward: -56.575, mean reward: -0.471 [-100.000, 10.412], mean action: 1.767 [0.000, 3.000],  loss: 7.646421, mse: 5840.167049, mean_q: 58.641005, mean_eps: 0.583093
  69649/150000: episode: 706, duration: 0.849s, episode steps: 104, steps per second: 123, episode reward: -73.457, mean reward: -0.706 [-100.000, 18.589], mean action: 1.702 [0.000, 3.000],  loss: 4.776005, mse: 5986.616511, mean_q: 60.073793, mean_eps: 0.582421
  69726/150000: episode: 707, duration: 0.621s, episode steps:  77, steps per second: 124, episode reward: -68.319, mean reward: -0.887 [-100.000, 21.222], mean action: 1.662 [0.000, 3.000],  loss: 7.911657, mse: 5869.397347, mean_q: 58.940962, mean_eps: 0.581878
  69860/150000: episode: 708, duration: 1.287s, episode steps: 134, steps per second: 104, episode reward: -100.846, mean reward: -0.753 [-100.000, 47.402], mean action: 1.507 [0.000, 3.000],  loss: 5.367126, mse: 5825.514415, mean_q: 57.765355, mean_eps: 0.581245
  69945/150000: episode: 709, duration: 0.670s, episode steps:  85, steps per second: 127, episode reward: -54.060, mean reward: -0.636 [-100.000, 12.652], mean action: 1.718 [0.000, 3.000],  loss: 6.744407, mse: 5999.723949, mean_q: 59.029329, mean_eps: 0.580588
  70049/150000: episode: 710, duration: 0.901s, episode steps: 104, steps per second: 115, episode reward: -37.207, mean reward: -0.358 [-100.000, 15.252], mean action: 1.683 [0.000, 3.000],  loss: 6.371544, mse: 6036.322303, mean_q: 60.635945, mean_eps: 0.580021
  70140/150000: episode: 711, duration: 0.703s, episode steps:  91, steps per second: 129, episode reward: -87.601, mean reward: -0.963 [-100.000, 12.096], mean action: 1.593 [0.000, 3.000],  loss: 11.172219, mse: 6061.565848, mean_q: 61.025647, mean_eps: 0.579436
  70234/150000: episode: 712, duration: 0.736s, episode steps:  94, steps per second: 128, episode reward: -151.069, mean reward: -1.607 [-100.000, 11.917], mean action: 1.415 [0.000, 3.000],  loss: 4.887513, mse: 5895.020887, mean_q: 58.389733, mean_eps: 0.578881
  70365/150000: episode: 713, duration: 1.049s, episode steps: 131, steps per second: 125, episode reward: -34.788, mean reward: -0.266 [-100.000, 17.832], mean action: 1.603 [0.000, 3.000],  loss: 9.317449, mse: 5923.203941, mean_q: 58.972163, mean_eps: 0.578206
  70462/150000: episode: 714, duration: 0.744s, episode steps:  97, steps per second: 130, episode reward: -79.818, mean reward: -0.823 [-100.000, 20.422], mean action: 1.680 [0.000, 3.000],  loss: 9.212395, mse: 6003.536822, mean_q: 59.985653, mean_eps: 0.577522
  70575/150000: episode: 715, duration: 0.929s, episode steps: 113, steps per second: 122, episode reward: -182.957, mean reward: -1.619 [-100.000, 25.910], mean action: 1.558 [0.000, 3.000],  loss: 5.397813, mse: 6017.703181, mean_q: 60.215812, mean_eps: 0.576892
  70668/150000: episode: 716, duration: 0.871s, episode steps:  93, steps per second: 107, episode reward: -90.068, mean reward: -0.968 [-100.000,  6.144], mean action: 1.548 [0.000, 3.000],  loss: 5.965344, mse: 6110.635317, mean_q: 60.940809, mean_eps: 0.576274
  70760/150000: episode: 717, duration: 0.858s, episode steps:  92, steps per second: 107, episode reward: -54.097, mean reward: -0.588 [-100.000, 11.649], mean action: 1.511 [0.000, 3.000],  loss: 5.444213, mse: 6121.119316, mean_q: 61.749848, mean_eps: 0.575719
  70870/150000: episode: 718, duration: 1.035s, episode steps: 110, steps per second: 106, episode reward: -60.468, mean reward: -0.550 [-100.000,  7.592], mean action: 1.682 [0.000, 3.000],  loss: 7.811202, mse: 6040.052388, mean_q: 59.169934, mean_eps: 0.575113
  70979/150000: episode: 719, duration: 1.005s, episode steps: 109, steps per second: 108, episode reward: -104.371, mean reward: -0.958 [-100.000,  7.371], mean action: 1.716 [0.000, 3.000],  loss: 7.527660, mse: 6067.948551, mean_q: 60.991939, mean_eps: 0.574456
  71103/150000: episode: 720, duration: 1.084s, episode steps: 124, steps per second: 114, episode reward: -77.552, mean reward: -0.625 [-100.000, 13.410], mean action: 1.734 [0.000, 3.000],  loss: 6.744887, mse: 6166.487848, mean_q: 61.004279, mean_eps: 0.573757
  71183/150000: episode: 721, duration: 0.705s, episode steps:  80, steps per second: 114, episode reward: -59.515, mean reward: -0.744 [-100.000,  4.639], mean action: 1.587 [0.000, 3.000],  loss: 7.854893, mse: 6395.139136, mean_q: 62.640687, mean_eps: 0.573145
  71298/150000: episode: 722, duration: 0.960s, episode steps: 115, steps per second: 120, episode reward: -55.485, mean reward: -0.482 [-100.000, 16.389], mean action: 1.765 [0.000, 3.000],  loss: 6.990510, mse: 6229.465793, mean_q: 60.705643, mean_eps: 0.572560
  71373/150000: episode: 723, duration: 0.578s, episode steps:  75, steps per second: 130, episode reward: -46.639, mean reward: -0.622 [-100.000,  9.417], mean action: 1.747 [0.000, 3.000],  loss: 9.272787, mse: 6158.104095, mean_q: 60.368008, mean_eps: 0.571990
  71474/150000: episode: 724, duration: 0.766s, episode steps: 101, steps per second: 132, episode reward: -94.705, mean reward: -0.938 [-100.000, 19.976], mean action: 1.693 [0.000, 3.000],  loss: 6.945795, mse: 6185.899124, mean_q: 59.845009, mean_eps: 0.571462
  71608/150000: episode: 725, duration: 1.189s, episode steps: 134, steps per second: 113, episode reward: -55.087, mean reward: -0.411 [-100.000, 10.030], mean action: 1.627 [0.000, 3.000],  loss: 6.518956, mse: 6156.406301, mean_q: 60.551358, mean_eps: 0.570757
  71711/150000: episode: 726, duration: 0.905s, episode steps: 103, steps per second: 114, episode reward: -64.119, mean reward: -0.623 [-100.000,  7.155], mean action: 1.854 [0.000, 3.000],  loss: 5.917492, mse: 6233.557176, mean_q: 61.736640, mean_eps: 0.570046
  71856/150000: episode: 727, duration: 1.367s, episode steps: 145, steps per second: 106, episode reward: 31.090, mean reward:  0.214 [-100.000, 24.453], mean action: 1.607 [0.000, 3.000],  loss: 5.695109, mse: 6164.917255, mean_q: 60.300428, mean_eps: 0.569302
  71955/150000: episode: 728, duration: 0.793s, episode steps:  99, steps per second: 125, episode reward: -66.833, mean reward: -0.675 [-100.000, 10.586], mean action: 1.646 [0.000, 3.000],  loss: 6.895989, mse: 6333.905599, mean_q: 62.279644, mean_eps: 0.568570
  72038/150000: episode: 729, duration: 0.734s, episode steps:  83, steps per second: 113, episode reward: -22.715, mean reward: -0.274 [-100.000,  6.558], mean action: 1.795 [0.000, 3.000],  loss: 6.003342, mse: 6244.846191, mean_q: 61.179666, mean_eps: 0.568024
  72147/150000: episode: 730, duration: 0.989s, episode steps: 109, steps per second: 110, episode reward: -108.731, mean reward: -0.998 [-100.000,  8.963], mean action: 1.862 [0.000, 3.000],  loss: 6.006280, mse: 6223.464512, mean_q: 61.072880, mean_eps: 0.567448
  73147/150000: episode: 731, duration: 10.434s, episode steps: 1000, steps per second:  96, episode reward: 14.835, mean reward:  0.015 [-22.917, 16.061], mean action: 1.728 [0.000, 3.000],  loss: 7.126587, mse: 6221.334563, mean_q: 60.884843, mean_eps: 0.564121
  73209/150000: episode: 732, duration: 0.738s, episode steps:  62, steps per second:  84, episode reward: -52.531, mean reward: -0.847 [-100.000, 21.053], mean action: 1.774 [0.000, 3.000],  loss: 6.781595, mse: 6118.092025, mean_q: 60.468768, mean_eps: 0.560935
  73307/150000: episode: 733, duration: 1.030s, episode steps:  98, steps per second:  95, episode reward: -36.705, mean reward: -0.375 [-100.000, 16.424], mean action: 1.765 [0.000, 3.000],  loss: 11.140531, mse: 6204.887232, mean_q: 59.514550, mean_eps: 0.560455
  73392/150000: episode: 734, duration: 0.661s, episode steps:  85, steps per second: 129, episode reward: -107.860, mean reward: -1.269 [-100.000, 23.895], mean action: 1.835 [0.000, 3.000],  loss: 12.128780, mse: 6220.878119, mean_q: 60.170964, mean_eps: 0.559906
  73498/150000: episode: 735, duration: 0.873s, episode steps: 106, steps per second: 121, episode reward: -76.988, mean reward: -0.726 [-100.000, 10.435], mean action: 1.698 [0.000, 3.000],  loss: 10.754826, mse: 6202.448675, mean_q: 61.163662, mean_eps: 0.559333
  73597/150000: episode: 736, duration: 0.879s, episode steps:  99, steps per second: 113, episode reward: 13.437, mean reward:  0.136 [-100.000, 17.737], mean action: 1.697 [0.000, 3.000],  loss: 7.288708, mse: 6175.611442, mean_q: 60.087002, mean_eps: 0.558718
  73681/150000: episode: 737, duration: 0.751s, episode steps:  84, steps per second: 112, episode reward: -10.918, mean reward: -0.130 [-100.000, 24.570], mean action: 1.702 [0.000, 3.000],  loss: 6.421659, mse: 6120.505697, mean_q: 59.378851, mean_eps: 0.558169
  73757/150000: episode: 738, duration: 0.822s, episode steps:  76, steps per second:  92, episode reward: -86.673, mean reward: -1.140 [-100.000, 11.301], mean action: 1.461 [0.000, 3.000],  loss: 7.013508, mse: 6180.466026, mean_q: 59.572090, mean_eps: 0.557689
  73848/150000: episode: 739, duration: 1.029s, episode steps:  91, steps per second:  88, episode reward: -22.324, mean reward: -0.245 [-100.000, 12.010], mean action: 1.582 [0.000, 3.000],  loss: 9.264979, mse: 6231.635334, mean_q: 62.300897, mean_eps: 0.557188
  73972/150000: episode: 740, duration: 1.097s, episode steps: 124, steps per second: 113, episode reward: -175.574, mean reward: -1.416 [-100.000, 62.281], mean action: 1.766 [0.000, 3.000],  loss: 11.117132, mse: 6202.202416, mean_q: 60.809006, mean_eps: 0.556543
  74083/150000: episode: 741, duration: 0.945s, episode steps: 111, steps per second: 117, episode reward: -11.471, mean reward: -0.103 [-100.000, 12.581], mean action: 1.640 [0.000, 3.000],  loss: 8.839467, mse: 6192.426837, mean_q: 61.010977, mean_eps: 0.555838
  74197/150000: episode: 742, duration: 0.948s, episode steps: 114, steps per second: 120, episode reward: -49.819, mean reward: -0.437 [-100.000, 11.227], mean action: 1.807 [0.000, 3.000],  loss: 7.648175, mse: 6160.385194, mean_q: 61.690178, mean_eps: 0.555163
  74307/150000: episode: 743, duration: 0.874s, episode steps: 110, steps per second: 126, episode reward: -109.154, mean reward: -0.992 [-100.000, 26.069], mean action: 1.473 [0.000, 3.000],  loss: 9.803361, mse: 6109.346911, mean_q: 60.275678, mean_eps: 0.554491
  74391/150000: episode: 744, duration: 0.753s, episode steps:  84, steps per second: 112, episode reward: -66.212, mean reward: -0.788 [-100.000,  8.638], mean action: 1.726 [0.000, 3.000],  loss: 11.926833, mse: 6221.050985, mean_q: 61.392184, mean_eps: 0.553909
  74514/150000: episode: 745, duration: 0.990s, episode steps: 123, steps per second: 124, episode reward: -96.270, mean reward: -0.783 [-100.000, 10.440], mean action: 1.691 [0.000, 3.000],  loss: 8.875655, mse: 6169.972557, mean_q: 60.083269, mean_eps: 0.553288
  74597/150000: episode: 746, duration: 0.640s, episode steps:  83, steps per second: 130, episode reward: -6.637, mean reward: -0.080 [-100.000, 11.630], mean action: 1.747 [0.000, 3.000],  loss: 7.384862, mse: 6211.841303, mean_q: 60.661001, mean_eps: 0.552670
  74696/150000: episode: 747, duration: 0.723s, episode steps:  99, steps per second: 137, episode reward: -59.929, mean reward: -0.605 [-100.000,  9.530], mean action: 1.465 [0.000, 3.000],  loss: 5.922251, mse: 6164.006422, mean_q: 60.890218, mean_eps: 0.552124
  74848/150000: episode: 748, duration: 1.213s, episode steps: 152, steps per second: 125, episode reward: -14.530, mean reward: -0.096 [-100.000, 42.670], mean action: 1.704 [0.000, 3.000],  loss: 7.503956, mse: 6102.852305, mean_q: 59.982706, mean_eps: 0.551371
  74948/150000: episode: 749, duration: 0.746s, episode steps: 100, steps per second: 134, episode reward: -36.224, mean reward: -0.362 [-100.000, 12.988], mean action: 1.520 [0.000, 3.000],  loss: 7.232581, mse: 6190.753403, mean_q: 60.114014, mean_eps: 0.550615
  75069/150000: episode: 750, duration: 1.062s, episode steps: 121, steps per second: 114, episode reward: -122.410, mean reward: -1.012 [-100.000, 16.146], mean action: 1.686 [0.000, 3.000],  loss: 11.626121, mse: 6132.640887, mean_q: 60.720769, mean_eps: 0.549952
  75169/150000: episode: 751, duration: 1.017s, episode steps: 100, steps per second:  98, episode reward: -1.430, mean reward: -0.014 [-100.000, 10.916], mean action: 1.610 [0.000, 3.000],  loss: 7.088215, mse: 6045.102803, mean_q: 59.482837, mean_eps: 0.549289
  75275/150000: episode: 752, duration: 1.044s, episode steps: 106, steps per second: 102, episode reward: 37.237, mean reward:  0.351 [-100.000, 55.461], mean action: 1.670 [0.000, 3.000],  loss: 7.128143, mse: 6090.947966, mean_q: 59.929292, mean_eps: 0.548671
  75390/150000: episode: 753, duration: 0.880s, episode steps: 115, steps per second: 131, episode reward: -78.949, mean reward: -0.687 [-100.000, 10.059], mean action: 1.696 [0.000, 3.000],  loss: 8.821788, mse: 6094.723960, mean_q: 60.516096, mean_eps: 0.548008
  75461/150000: episode: 754, duration: 0.517s, episode steps:  71, steps per second: 137, episode reward: -17.965, mean reward: -0.253 [-100.000, 16.695], mean action: 1.662 [0.000, 3.000],  loss: 6.356236, mse: 6126.095696, mean_q: 61.236715, mean_eps: 0.547450
  75793/150000: episode: 755, duration: 2.891s, episode steps: 332, steps per second: 115, episode reward: 215.637, mean reward:  0.650 [-24.796, 100.000], mean action: 2.102 [0.000, 3.000],  loss: 7.549746, mse: 6128.539377, mean_q: 61.369580, mean_eps: 0.546241
  75947/150000: episode: 756, duration: 1.303s, episode steps: 154, steps per second: 118, episode reward: -117.523, mean reward: -0.763 [-100.000, 18.196], mean action: 1.695 [0.000, 3.000],  loss: 9.897969, mse: 6157.437652, mean_q: 61.132238, mean_eps: 0.544783
  76079/150000: episode: 757, duration: 1.105s, episode steps: 132, steps per second: 119, episode reward: -63.755, mean reward: -0.483 [-100.000, 18.300], mean action: 1.682 [0.000, 3.000],  loss: 6.338706, mse: 6170.487911, mean_q: 61.563606, mean_eps: 0.543925
  76170/150000: episode: 758, duration: 0.826s, episode steps:  91, steps per second: 110, episode reward: -30.708, mean reward: -0.337 [-100.000, 19.512], mean action: 1.604 [0.000, 3.000],  loss: 7.923673, mse: 6178.938863, mean_q: 60.093058, mean_eps: 0.543256
  76283/150000: episode: 759, duration: 0.939s, episode steps: 113, steps per second: 120, episode reward: -26.007, mean reward: -0.230 [-100.000, 11.667], mean action: 1.637 [0.000, 3.000],  loss: 6.655287, mse: 6189.558244, mean_q: 60.833584, mean_eps: 0.542644
  76406/150000: episode: 760, duration: 1.000s, episode steps: 123, steps per second: 123, episode reward: -217.288, mean reward: -1.767 [-100.000, 111.260], mean action: 1.634 [0.000, 3.000],  loss: 11.727374, mse: 6194.408346, mean_q: 62.232661, mean_eps: 0.541936
  76513/150000: episode: 761, duration: 0.823s, episode steps: 107, steps per second: 130, episode reward: -2.661, mean reward: -0.025 [-100.000, 17.726], mean action: 1.636 [0.000, 3.000],  loss: 9.564295, mse: 6335.417636, mean_q: 62.655394, mean_eps: 0.541246
  76611/150000: episode: 762, duration: 0.800s, episode steps:  98, steps per second: 122, episode reward: 18.528, mean reward:  0.189 [-100.000, 19.358], mean action: 1.786 [0.000, 3.000],  loss: 10.949335, mse: 6310.024559, mean_q: 62.840772, mean_eps: 0.540631
  76700/150000: episode: 763, duration: 0.711s, episode steps:  89, steps per second: 125, episode reward: -102.568, mean reward: -1.152 [-100.000,  7.412], mean action: 1.551 [0.000, 3.000],  loss: 6.519349, mse: 6196.510627, mean_q: 62.014992, mean_eps: 0.540070
  76793/150000: episode: 764, duration: 0.817s, episode steps:  93, steps per second: 114, episode reward: -30.022, mean reward: -0.323 [-100.000, 16.184], mean action: 1.720 [0.000, 3.000],  loss: 9.257015, mse: 6253.969601, mean_q: 61.400297, mean_eps: 0.539524
  76922/150000: episode: 765, duration: 1.020s, episode steps: 129, steps per second: 126, episode reward: -55.587, mean reward: -0.431 [-100.000, 45.294], mean action: 1.674 [0.000, 3.000],  loss: 7.712764, mse: 6193.100075, mean_q: 61.517167, mean_eps: 0.538858
  77028/150000: episode: 766, duration: 0.781s, episode steps: 106, steps per second: 136, episode reward: -59.759, mean reward: -0.564 [-100.000, 12.585], mean action: 1.736 [0.000, 3.000],  loss: 7.647000, mse: 6461.878713, mean_q: 64.221105, mean_eps: 0.538153
  77124/150000: episode: 767, duration: 0.769s, episode steps:  96, steps per second: 125, episode reward: -52.178, mean reward: -0.544 [-100.000, 19.364], mean action: 1.729 [0.000, 3.000],  loss: 9.906218, mse: 6382.993566, mean_q: 60.707891, mean_eps: 0.537547
  77211/150000: episode: 768, duration: 0.686s, episode steps:  87, steps per second: 127, episode reward: 25.277, mean reward:  0.291 [-100.000, 18.153], mean action: 1.678 [0.000, 3.000],  loss: 8.180086, mse: 6416.805810, mean_q: 62.750047, mean_eps: 0.536998
  77291/150000: episode: 769, duration: 0.588s, episode steps:  80, steps per second: 136, episode reward: -21.473, mean reward: -0.268 [-100.000, 37.781], mean action: 1.700 [0.000, 3.000],  loss: 10.891920, mse: 6384.627631, mean_q: 61.957512, mean_eps: 0.536497
  77359/150000: episode: 770, duration: 0.543s, episode steps:  68, steps per second: 125, episode reward: -35.961, mean reward: -0.529 [-100.000, 15.170], mean action: 1.897 [0.000, 3.000],  loss: 6.170507, mse: 6296.228738, mean_q: 61.249344, mean_eps: 0.536053
  77752/150000: episode: 771, duration: 3.320s, episode steps: 393, steps per second: 118, episode reward: -145.804, mean reward: -0.371 [-100.000, 19.063], mean action: 1.723 [0.000, 3.000],  loss: 8.296798, mse: 6361.111931, mean_q: 61.630912, mean_eps: 0.534670
  77838/150000: episode: 772, duration: 0.649s, episode steps:  86, steps per second: 132, episode reward: -18.916, mean reward: -0.220 [-100.000, 11.148], mean action: 1.674 [0.000, 3.000],  loss: 16.478209, mse: 6382.068950, mean_q: 63.310949, mean_eps: 0.533233
  77937/150000: episode: 773, duration: 0.802s, episode steps:  99, steps per second: 123, episode reward: -128.918, mean reward: -1.302 [-100.000,  9.742], mean action: 1.697 [0.000, 3.000],  loss: 9.302801, mse: 6282.509169, mean_q: 61.704265, mean_eps: 0.532678
  78045/150000: episode: 774, duration: 0.968s, episode steps: 108, steps per second: 112, episode reward: -47.334, mean reward: -0.438 [-100.000,  8.598], mean action: 1.667 [0.000, 3.000],  loss: 9.568845, mse: 6315.513559, mean_q: 62.250391, mean_eps: 0.532057
  78172/150000: episode: 775, duration: 1.049s, episode steps: 127, steps per second: 121, episode reward: -81.086, mean reward: -0.638 [-100.000,  9.891], mean action: 1.693 [0.000, 3.000],  loss: 9.149251, mse: 6379.255383, mean_q: 61.819479, mean_eps: 0.531352
